Tree,Date,Observers,Note,Phase,# Old Bracts,% Old Fruit,Color Old Fruit (1-3),# New Bracts,% New Fruit,Color New Fruit (1-3),Flowers on ground (0-3),,,,,,,,,,,,,,
13,07/04/2020,MiW,,,3,0,,3,80,3,0,,,,,,,,,,,,,,
12,07/04/2020,MiW,,,5,0,,5,70,3,0,,,,,,,,,,,,,,
11,07/04/2020,MiW,,,0,-,,4,40,3,0,,,,,,,,,,,,,,
16,07/04/2020,MiW,,,6,1,3,4,4,3,0,,,,,,,,,,,,,,
17,07/04/2020,MiW,,,0,-,,5,55,3,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
20,21/04/2020,"MiW, JS",,,0,-,,5,,-,,,,,,,,,,,,,,,
1,21/04/2020,"MiW, JS",,,0,-,,5,,-,,,,,,,,,,,,,,,
18,21/04/2020,"MiW, JS",,,1,0,,5,225,3,,,,,,,,,,,,,,,
19,21/04/2020,"MiW, JS",,,2,0,,1,65,3,,,,,,,,,,,,,,,
2,21/04/2020,"MiW, JS",1 revealed,,0,-,,2,,-,,,,,,,,,,,,,,,
3,21/04/2020,"MiW, JS",,,2,-,,0,,-,,,,,,,,,,,,,,,
15,21/04/2020,"MiW, JS",,,0,-,,4,315,3,,,,,,,,,,,,,,,
10,21/04/2020,"MiW, JS",,,1,0,,2,24,3,,,,,,,,,,,,,,,
5,21/04/2020,"MiW, JS",,,0,0,,2,,-,,,,,,,,,,,,,,,
7,21/04/2020,"MiW, JS",,,0,-,,4,,-,,,,,,,,,,,,,,,
14,21/04/2020,"MiW, JS",,,1,0,,3,135,3,,,,,,,,,,,,,,,
8,21/04/2020,"MiW, JS",,,1,0,,3,,-,,,,,,,,,,,,,,,
4,21/04/2020,"MiW, JS",Possibly out of sight,,0,-,,3,,-,,,,,,,,,,,,,,,
9,21/04/2020,"MiW, JS",Possibly out of sight,,0,-,,5,,-,,,,,,,,,,,,,,,
6,21/04/2020,"MiW, JS",,,0,-,,2,,-,,,,,,,,,,,,,,,
13,21/04/2020,"MiW, JS",,,3,0,,3,65,3,,,,,,,,,,,,,,,
12,21/04/2020,"MiW, JS",,,5,0,,5,65,3,,,,,,,,,,,,,,,
11,21/04/2020,"MiW, JS",,,0,-,,4,40,3,,,,,,,,,,,,,,,
16,21/04/2020,"MiW, JS",,,5,0,,4,4,3,,,,,,,,,,,,,,,
17,21/04/2020,"MiW, JS",,,0,-,,4,55,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
20,05/05/2020,MiW,,,0,,,5,,,0,,,,,,,,,,,,,,
1,05/05/2020,MiW,"1 extra bract - must have been hidden, many palm fronds now down",,0,,,6,,,0,,,,,,,,,,,,,,
18,05/05/2020,MiW,"1 extra bract - must have been hidden, many palm fronds now down",,1,,,6,263,3,0,,,,,,,,,,,,,,
19,05/05/2020,MiW,,,2,,,1,65,3,0,,,,,,,,,,,,,,
2,05/05/2020,MiW,,,0,,,2,,,0,,,,,,,,,,,,,,
3,05/05/2020,MiW,,,1,,,0,,,0,,,,,,,,,,,,,,
15,05/05/2020,MiW,,,1,,,4,305,3,0,,,,,,,,,,,,,,
10,05/05/2020,MiW,,,1,,,2,9,3,0,,,,,,,,,,,,,,
5,05/05/2020,MiW,,,0,,,2,,,0,,,,,,,,,,,,,,
7,05/05/2020,MiW,,,0,,,4,,,0,,,,,,,,,,,,,,
14,05/05/2020,MiW,,,1,,,3,120,3,0,,,,,,,,,,,,,,
8,05/05/2020,MiW,,,0,,,2,,,0,,,,,,,,,,,,,,
4,05/05/2020,MiW,,,0,,,2,,,0,,,,,,,,,,,,,,
9,05/05/2020,MiW,,,0,,,2,,,0,,,,,,,,,,,,,,
6,05/05/2020,MiW,,,0,,,2,,,0,,,,,,,,,,,,,,
13,05/05/2020,MiW,,,3,,,3,40,3,0,,,,,,,,,,,,,,
12,05/05/2020,MiW,,,5,,,5,45,3,0,,,,,,,,,,,,,,
11,05/05/2020,MiW,,,0,,,4,25,3,0,,,,,,,,,,,,,,
16,05/05/2020,MiW,,,5,1,3,4,4,3,0,,,,,,,,,,,,,,
17,05/05/2020,MiW,"1 extra bract - must have been hidden, many palm fronds now down",,0,,,5,85,3,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
20,19/05/2020,Miw,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
1,19/05/2020,Miw,1 fell,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
18,19/05/2020,Miw,"Animal feeding signs, possibly monkeys",,1,0,-,6,175,3,0,,,,,,,,,,,,,,
19,19/05/2020,Miw,2 old bracts snapped off,,1,0,-,1,50,3,0,,,,,,,,,,,,,,
2,19/05/2020,Miw,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
3,19/05/2020,Miw,,,1,-,-,0,-,-,0,,,,,,,,,,,,,,
15,19/05/2020,Miw,,,1,0,-,4,275,3,0,,,,,,,,,,,,,,
10,19/05/2020,Miw,,,0,0,-,2,6,3,0,,,,,,,,,,,,,,
5,19/05/2020,Miw,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
7,19/05/2020,Miw,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
14,19/05/2020,Miw,,,2,0,-,3,140,3,0,,,,,,,,,,,,,,
8,19/05/2020,Miw,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
4,19/05/2020,Miw,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
9,19/05/2020,Miw,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
6,19/05/2020,Miw,1 bract very hidden,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
13,19/05/2020,Miw,,,3,0,-,2,40,3,0,,,,,,,,,,,,,,
12,19/05/2020,Miw,,,5,0,-,5,43,3,0,,,,,,,,,,,,,,
11,19/05/2020,Miw,,,0,0,-,4,23,3,0,,,,,,,,,,,,,,
16,19/05/2020,Miw,,,5,0.5,3,4,4,3,0,,,,,,,,,,,,,,
17,19/05/2020,Miw,,,0,0,-,5,70,3,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
20,05/06/2020,Miw,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
1,05/06/2020,Miw,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
18,05/06/2020,Miw,,,1,0,-,6,135,3,0,,,,,,,,,,,,,,
19,05/06/2020,Miw,,,1,0,-,1,50,3,0,,,,,,,,,,,,,,
2,05/06/2020,Miw,Both bracts hanging low,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
3,05/06/2020,Miw,,,1,-,-,0,-,-,0,,,,,,,,,,,,,,
15,05/06/2020,Miw,2 hanging,,1,0,-,4,265,3,0,,,,,,,,,,,,,,
10,05/06/2020,Miw,,,0,0,-,2,3,3,0,,,,,,,,,,,,,,
5,05/06/2020,Miw,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
7,05/06/2020,Miw,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
14,05/06/2020,Miw,,,2,0,-,3,115,3,0,,,,,,,,,,,,,,
8,05/06/2020,Miw,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
4,05/06/2020,Miw,1 bract dissapeared,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
9,05/06/2020,Miw,,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
6,05/06/2020,Miw,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
13,05/06/2020,Miw,,,0,0,-,3,35,3,0,,,,,,,,,,,,,,
12,05/06/2020,Miw,,,5,0,-,5,35,3,0,,,,,,,,,,,,,,
11,05/06/2020,Miw,,,0,0,-,4,21,3,0,,,,,,,,,,,,,,
16,05/06/2020,Miw,,,5,0,-,4,4,3,0,,,,,,,,,,,,,,
17,05/06/2020,Miw,,,0,0,-,5,51,3,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
20,16/06/2020,MiW,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
1,16/06/2020,MiW,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
18,16/06/2020,MiW,,,1w,0,-,6,120,3,0,,,,,,,,,,,,,,
19,16/06/2020,MiW,,,1w,0,-,1,50,3,0,,,,,,,,,,,,,,
2,16/06/2020,MiW,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
3,16/06/2020,MiW,,,1,-,-,0,-,-,0,,,,,,,,,,,,,,
15,16/06/2020,MiW,,,1,0,-,4,235,3,0,,,,,,,,,,,,,,
10,16/06/2020,MiW,,,0,0,-,2,3,3,0,,,,,,,,,,,,,,
5,16/06/2020,MiW,"Extra bract seen, had been well hidden",,0,-,-,3,-,-,0,,,,,,,,,,,,,,
7,16/06/2020,MiW,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
14,16/06/2020,MiW,,,2,0,-,3,115,3,0,,,,,,,,,,,,,,
8,16/06/2020,MiW,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
4,16/06/2020,MiW,,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
9,16/06/2020,MiW,Last bract has fallen,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
6,16/06/2020,MiW,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
13,16/06/2020,MiW,,,3,0,-,3,30,3,0,,,,,,,,,,,,,,
12,16/06/2020,MiW,Missing a bract,,4,0,-,5,31,3,0,,,,,,,,,,,,,,
11,16/06/2020,MiW,,,0,0,-,4,20,3,0,,,,,,,,,,,,,,
16,16/06/2020,MiW,,,5,1,3,4,4,3,0,,,,,,,,,,,,,,
17,16/06/2020,MiW,,,0,0,-,5,46,3,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
20,01/07/2020,MiW,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
1,01/07/2020,MiW,1 bract down,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
18,01/07/2020,MiW,,,1,0,-,6,95,3,0,,,,,,,,,,,,,,
19,01/07/2020,MiW,,,1,0,-,1,45,3,0,,,,,,,,,,,,,,
2,01/07/2020,MiW,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
3,01/07/2020,MiW,,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
15,01/07/2020,MiW,,,1,0,-,4,230,3,0,,,,,,,,,,,,,,
10,01/07/2020,MiW,,,0,0,-,2,1,3,0,,,,,,,,,,,,,,
5,01/07/2020,MiW,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
7,01/07/2020,MiW,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
14,01/07/2020,MiW,2 bracts difficult to see,,2,0,-,3,110,3,0,,,,,,,,,,,,,,
8,01/07/2020,MiW,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
4,01/07/2020,MiW,,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
9,01/07/2020,MiW,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
6,01/07/2020,MiW,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
13,01/07/2020,MiW,,,3,0,-,3,20,3,0,,,,,,,,,,,,,,
12,01/07/2020,MiW,,,5,0,-,5,30,3,0,,,,,,,,,,,,,,
11,01/07/2020,MiW,Revised fruit count up,,0,0,-,4,31,3,0,,,,,,,,,,,,,,
16,01/07/2020,MiW,,,5,1,3,4,3,3,0,,,,,,,,,,,,,,
17,01/07/2020,MiW,Revised fruit count up,,0,0,-,5,53,3,0,,,,,,,,,,,,,,
20,14/7/2020,JRQ,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
1,14/7/2020,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
18,14/7/2020,JRQ,,,1,-,-,6,330,3,0,,,,,,,,,,,,,,
19,14/7/2020,JRQ,,,1,-,-,1,60,3,0,,,,,,,,,,,,,,
2,14/7/2020,JRQ,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
3,14/7/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
15,14/7/2020,JRQ,,,1,-,-,4,300,3,0,,,,,,,,,,,,,,
10,14/7/2020,JRQ,,,0,-,-,2,1,3,0,,,,,,,,,,,,,,
5,14/7/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
7,14/7/2020,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
14,14/7/2020,JRQ,,,2,-,-,3,135,3,0,,,,,,,,,,,,,,
8,14/7/2020,JRQ,,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
4,14/7/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
9,14/7/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
6,14/7/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
13,14/7/2020,JRQ,,,3,-,-,3,110,3,0,,,,,,,,,,,,,,
12,14/7/2020,JRQ,,,4,-,-,5,88,3,0,,,,,,,,,,,,,,
11,14/7/2020,JRQ,,,0,-,-,4,130,3,0,,,,,,,,,,,,,,
16,14/7/2020,JRQ,,,3,1,3,4,4,3,0,,,,,,,,,,,,,,
17,14/7/2020,JRQ,,,0,-,-,5,330,3,0,,,,,,,,,,,,,,
20,28/7/20,JRQ,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
1,28/7/20,JRQ,,,0,-,-,6,-,-,0,,,,,,,,,,,,,,
18,28/7/20,JRQ,,,1,0,-,6,320,3,0,,,,,,,,,,,,,,
19,28/7/20,JRQ,,,1,0,-,1,90,3,0,,,,,,,,,,,,,,
2,28/7/20,JRQ,,,0,-,-,2,0,-,0,,,,,,,,,,,,,,
3,28/7/20,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
15,28/7/20,JRQ,,,1,0,-,4,255,3,0,,,,,,,,,,,,,,
10,28/7/20,JRQ,,,0,-,-,2,1,3,0,,,,,,,,,,,,,,
5,28/7/20,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
7,28/7/20,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
14,28/7/20,JRQ,,,2,0,-,3,130,3,0,,,,,,,,,,,,,,
8,28/7/20,JRQ,,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
4,28/7/20,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
9,28/7/20,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
6,28/7/20,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
13,28/7/20,JRQ,,,3,0,-,3,130,3,0,,,,,,,,,,,,,,
12,28/7/20,JRQ,,,4,1,3,5,135,3,0,,,,,,,,,,,,,,
11,28/7/20,JRQ,,,0,-,-,4,180,3,0,,,,,,,,,,,,,,
16,28/7/20,JRQ,,,3,1,3,5,3,3,0,,,,,,,,,,,,,,
17,28/7/20,JRQ,,,0,-,-,5,380,3,0,,,,,,,,,,,,,,
20,12/8/20,JRQ,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
1,12/8/20,JRQ,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
18,12/8/20,JRQ,,,1,0,-,6,285,3,0,,,,,,,,,,,,,,
19,12/8/20,JRQ,,,1,0,-,1,85,3,0,,,,,,,,,,,,,,
2,12/8/20,JRQ,,,0,-,-,2,0,-,0,,,,,,,,,,,,,,
3,12/8/20,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
15,12/8/20,JRQ,,,1,0,-,4,255,3,0,,,,,,,,,,,,,,
10,12/8/20,JRQ,,,0,-,-,2,1,3,0,,,,,,,,,,,,,,
5,12/8/20,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
7,12/8/20,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
14,12/8/20,JRQ,,,2,-,-,3,130,3,0,,,,,,,,,,,,,,
8,12/8/20,JRQ,,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
4,12/8/20,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
9,12/8/20,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
6,12/8/20,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
13,12/8/20,JRQ,,,3,0,-,3,130,3,0,,,,,,,,,,,,,,
12,12/8/20,JRQ,,,5,0,-,5,205,3,0,,,,,,,,,,,,,,
11,12/8/20,JRQ,,,0,-,-,4,180,3,0,,,,,,,,,,,,,,
16,12/8/20,JRQ,,,3,1,0,5,2,3,0,,,,,,,,,,,,,,
17,12/8/20,JRQ,,,0,-,-,5,380,3,0,,,,,,,,,,,,,,
20,25/8/2020,JRQ,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
1,25/8/2020,JRQ,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
18,25/8/2020,JRQ,,,1,0,-,6,245,3,0,,,,,,,,,,,,,,
19,25/8/2020,JRQ,,,1,0,-,1,85,3,0,,,,,,,,,,,,,,
2,25/8/2020,JRQ,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
3,25/8/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
15,25/8/2020,JRQ,,,0,-,-,4,255,3,0,,,,,,,,,,,,,,
10,25/8/2020,JRQ,,,0,-,-,2,1,3,0,,,,,,,,,,,,,,
5,25/8/2020,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
7,25/8/2020,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
14,25/8/2020,JRQ,,,2,-,-,3,130,3,0,,,,,,,,,,,,,,
8,25/8/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
4,25/8/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
9,25/8/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
6,25/8/2020,JRQ,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
13,25/8/2020,JRQ,,,3,0,-,3,120,3,0,,,,,,,,,,,,,,
12,25/8/2020,JRQ,,,5,0,-,5,175,3,0,,,,,,,,,,,,,,
11,25/8/2020,JRQ,,,0,-,-,4,155,3,0,,,,,,,,,,,,,,
16,25/8/2020,JRQ,,,3,0,-,5,2,3,0,,,,,,,,,,,,,,
17,25/8/2020,JRQ,,,0,-,-,5,380,3,0,,,,,,,,,,,,,,
20,9/9/2020,JRQ,,,5,-,-,0,-,-,0,,,,,,,,,,,,,,
1,9/9/2020,JRQ,,,5,-,-,0,-,-,0,,,,,,,,,,,,,,
18,9/9/2020,JRQ,,,6,225,3,0,-,-,0,,,,,,,,,,,,,,
19,9/9/2020,JRQ,,,2,85,3,0,-,-,0,,,,,,,,,,,,,,
2,9/9/2020,JRQ,,,2,-,-,0,-,-,0,,,,,,,,,,,,,,
3,9/9/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
15,9/9/2020,JRQ,,,4,245,3,0,-,-,0,,,,,,,,,,,,,,
10,9/9/2020,JRQ,,,2,1,3,0,-,-,0,,,,,,,,,,,,,,
5,9/9/2020,JRQ,,,4,-,-,0,-,-,0,,,,,,,,,,,,,,
7,9/9/2020,JRQ,,,4,-,-,0,-,-,0,,,,,,,,,,,,,,
14,9/9/2020,JRQ,,,5,130,3,0,-,-,0,,,,,,,,,,,,,,
8,9/9/2020,JRQ,"First new bract of the year. Bracts named as ""new"" as of previous week change to old starting this week",,0,-,-,1,0,-,0,,,,,,,,,,,,,,
4,9/9/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
9,9/9/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
6,9/9/2020,JRQ,,,3,-,-,0,-,-,0,,,,,,,,,,,,,,
13,9/9/2020,JRQ,,,5,120,3,0,-,-,0,,,,,,,,,,,,,,
12,9/9/2020,JRQ,,,9,135,3,0,-,-,0,,,,,,,,,,,,,,
11,9/9/2020,JRQ,,,4,150,3,0,-,-,0,,,,,,,,,,,,,,
16,9/9/2020,JRQ,,,8,3,3,0,-,-,0,,,,,,,,,,,,,,
17,9/9/2020,JRQ,,,5,315,3,0,-,-,0,,,,,,,,,,,,,,
20,24/9/2020,JRQ,,,4,-,-,0,-,-,0,,,,,,,,,,,,,,
1,24/9/2020,JRQ,,,4,-,-,0,-,-,0,,,,,,,,,,,,,,
18,24/9/2020,JRQ,,,6,210,3,0,-,-,0,,,,,,,,,,,,,,
19,24/9/2020,JRQ,,,2,85,3,0,-,-,0,,,,,,,,,,,,,,
2,24/9/2020,JRQ,,,1,-,-,2,-,-,0,,,,,,,,,,,,,,
3,24/9/2020,JRQ,,,0,-,-,4,-,-,0,,,,,,,,,,,,,,
15,24/9/2020,JRQ,,,4,235,3,0,-,-,0,,,,,,,,,,,,,,
10,24/9/2020,JRQ,,,2,1,3,0,-,-,0,,,,,,,,,,,,,,
5,24/9/2020,JRQ,,,4,-,-,1,-,-,0,,,,,,,,,,,,,,
7,24/9/2020,JRQ,,,4,-,-,1,-,-,0,,,,,,,,,,,,,,
14,24/9/2020,JRQ,,,4,80,3,0,-,-,0,,,,,,,,,,,,,,
8,24/9/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
4,24/9/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
9,24/9/2020,JRQ,,,0,-,-,0,-,-,0,,,,,,,,,,,,,,
6,24/9/2020,JRQ,,,3,-,-,0,-,-,0,,,,,,,,,,,,,,
13,24/9/2020,JRQ,,,6,75,3,0,-,-,0,,,,,,,,,,,,,,
12,24/9/2020,JRQ,,,9,120,3,0,-,-,0,,,,,,,,,,,,,,
11,24/9/2020,JRQ,,,4,120,3,0,-,-,0,,,,,,,,,,,,,,
16,24/9/2020,JRQ,,,7,2,3,0,-,-,0,,,,,,,,,,,,,,
17,24/9/2020,JRQ,,,5,270,3,0,-,-,0,,,,,,,,,,,,,,
20,7/10/2020,JRQ,,,3,-,-,2,-,-,0,,,,,,,,,,,,,,
1,7/10/2020,JRQ,,,4,-,-,3,-,-,0,,,,,,,,,,,,,,
18,7/10/2020,JRQ,,,6,240,3,0,-,-,0,,,,,,,,,,,,,,
19,7/10/2020,JRQ,,,2,85,3,4,-,-,0,,,,,,,,,,,,,,
2,7/10/2020,JRQ,,,1,-,-,2,-,-,0,,,,,,,,,,,,,,
3,7/10/2020,JRQ,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
15,7/10/2020,JRQ,,,4,240,3,0,-,-,0,,,,,,,,,,,,,,
10,7/10/2020,JRQ,,,2,1,3,0,-,-,0,,,,,,,,,,,,,,
5,7/10/2020,JRQ,,,3,-,-,2,-,-,0,,,,,,,,,,,,,,
7,7/10/2020,JRQ,,,4,-,-,1,-,-,0,,,,,,,,,,,,,,
14,7/10/2020,JRQ,,,4,80,3,0,-,-,0,,,,,,,,,,,,,,
8,7/10/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
4,7/10/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
9,7/10/2020,JRQ,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
6,7/10/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
13,7/10/2020,JRQ,,,5,65,3,1,-,-,0,,,,,,,,,,,,,,
12,7/10/2020,JRQ,,,7,90,3,0,-,-,0,,,,,,,,,,,,,,
11,7/10/2020,JRQ,,,4,85,3,0,-,-,0,,,,,,,,,,,,,,
16,7/10/2020,JRQ,,,7,3,3,3,-,-,0,,,,,,,,,,,,,,
17,7/10/2020,JRQ,,,5,260,3,0,-,-,0,,,,,,,,,,,,,,
20,22/10/2020,JRQ,,,3,-,-,2,-,-,0,,,,,,,,,,,,,,
1,22/10/2020,JRQ,,,3,-,-,3,-,-,0,,,,,,,,,,,,,,
18,22/10/2020,JRQ,,,6,175,3,0,-,-,0,,,,,,,,,,,,,,
19,22/10/2020,JRQ,,,2,85,3,4,-,-,0,,,,,,,,,,,,,,
2,22/10/2020,JRQ,,,1,v,,2,-,-,0,,,,,,,,,,,,,,
3,22/10/2020,JRQ,,,0,,,5,-,-,0,,,,,,,,,,,,,,
15,22/10/2020,JRQ,,,4,240,3,0,-,-,0,,,,,,,,,,,,,,
10,22/10/2020,JRQ,,,2,1,3,2,-,-,0,,,,,,,,,,,,,,
5,22/10/2020,JRQ,,,3,-,-,3,-,-,0,,,,,,,,,,,,,,
7,22/10/2020,JRQ,,,1,-,-,1,-,-,0,,,,,,,,,,,,,,
14,22/10/2020,JRQ,,,4,60,3,0,-,-,0,,,,,,,,,,,,,,
8,22/10/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
4,22/10/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
9,22/10/2020,JRQ,,,1,-,-,3,-,-,0,,,,,,,,,,,,,,
6,22/10/2020,JRQ,,,3,-,-,0,-,-,0,,,,,,,,,,,,,,
13,22/10/2020,JRQ,,,5,60,3,1,-,-,0,,,,,,,,,,,,,,
12,22/10/2020,JRQ,,,7,50,3,0,-,-,0,,,,,,,,,,,,,,
11,22/10/2020,JRQ,,,4,70,3,0,-,-,0,,,,,,,,,,,,,,
16,22/10/2020,JRQ,,,7,3,2,3,-,-,0,,,,,,,,,,,,,,
17,22/10/2020,JRQ,,,5,275,3,0,-,-,0,,,,,,,,,,,,,,
20,8/11/2020,JRQ,,,2,-,-,2,-,-,0,,,,,,,,,,,,,,
1,8/11/2020,JRQ,,,1,-,-,3,-,-,0,,,,,,,,,,,,,,
18,8/11/2020,JRQ,,,6,215,3,0,-,-,0,,,,,,,,,,,,,,
19,8/11/2020,JRQ,,,1,75,3,4,-,-,0,,,,,,,,,,,,,,
2,8/11/2020,JRQ,,,1,-,-,2,-,-,0,,,,,,,,,,,,,,
3,8/11/2020,JRQ,,,0,-,-,5,-,-,0,,,,,,,,,,,,,,
15,8/11/2020,JRQ,,,4,50,3,0,-,-,0,,,,,,,,,,,,,,
10,8/11/2020,JRQ,,,2,1,3,2,-,-,0,,,,,,,,,,,,,,
5,8/11/2020,JRQ,,,2,-,-,3,-,-,0,,,,,,,,,,,,,,
7,8/11/2020,JRQ,,,0,-,-,1,-,-,0,,,,,,,,,,,,,,
14,8/11/2020,JRQ,,,4,60,3,0,-,-,0,,,,,,,,,,,,,,
8,8/11/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
4,8/11/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
9,8/11/2020,JRQ,,,1,-,-,3,-,-,0,,,,,,,,,,,,,,
6,8/11/2020,JRQ,,,1,-,-,2,-,-,0,,,,,,,,,,,,,,
13,8/11/2020,JRQ,,,5,60,3,1,-,-,0,,,,,,,,,,,,,,
12,8/11/2020,JRQ,,,5,85,3,0,-,-,0,,,,,,,,,,,,,,
11,8/11/2020,JRQ,,,4,70,3,0,-,-,0,,,,,,,,,,,,,,
16,8/11/2020,JRQ,,,7,2,3,3,-,-,0,,,,,,,,,,,,,,
17,8/11/2020,JRQ,,,5,235,3,0,-,-,0,,,,,,,,,,,,,,
20,20/11/2020,JRQ,,,1,-,-,3,-,-,0,,,,,,,,,,,,,,
1,20/11/2020,JRQ,,,0,-,-,3,-,-,0,,,,,,,,,,,,,,
18,20/11/2020,JRQ,,,6,170,3,0,-,-,1,,,,,,,,,,,,,,
19,20/11/2020,JRQ,,,1,75,3,5,-,-,0,,,,,,,,,,,,,,
2,20/11/2020,JRQ,,,0,-,-,2,-,-,0,,,,,,,,,,,,,,
3,20/11/2020,JRQ,,,0,-,-,6,-,-,4,,,,,,,,,,,,,,
